500,  0.71, 351,  0.02, 11450
1000,  9.58, 208,  0.16, 12187
1500, 37.46, 180,  0.55, 12354
2000, 89.47, 178,  1.28, 12461
2500, 191.73, 162,  2.50, 12517
3000, 325.35, 165,  4.31, 12522
3500, 586.38, 146,  6.86, 12501
4000, 795.55, 160, 10.20, 12554
4500, 1278.61, 142, 14.52, 12548
5000, 1611.55, 155, 18.76, 13327
