500,  0.68, 367,  0.02, 11833
1000,  9.45, 211,  0.16, 12569
1500, 37.25, 181,  0.55, 12355
2000, 90.22, 177,  1.28, 12454
2500, 193.96, 161,  2.50, 12524
3000, 328.79, 164,  4.31, 12525
3500, 587.66, 145,  6.85, 12521
4000, 791.87, 161, 10.20, 12550
4500, 1285.75, 141, 14.72, 12379
5000, 1627.90, 153, 18.75, 13335
